season,event_id,game_id,goalie_id,book_key,dfs_line,sportsbook_consensus_line,line_deviation,prospective_side,actual_saves,grade,profit_even_money_approximation
2024-25,efa2e80860eff06dfd773ceb3d6bcae4,,8476945.0,prizepicks,24.0,24.5,-0.5,OVER,23.0,LOSS,-1.0
2024-25,efe5f64f2d3e50fcc9e17d60e89b0b03,,8477968.0,prizepicks,27.0,26.5,0.5,UNDER,28.0,LOSS,-1.0
2024-25,efec572fbf82d389e58d23eb8a315a3d,,8474593.0,prizepicks,21.5,20.5,1.0,UNDER,21.0,WIN,1.0
2024-25,f02c503fcd50d41529a660e7478f0355,,8480045.0,prizepicks,27.5,26.5,1.0,UNDER,23.0,WIN,1.0
2024-25,f28771b334cf6c5084fda67bfa01ee31,,8480045.0,prizepicks,25.0,24.5,0.5,UNDER,20.0,WIN,1.0
2024-25,f290619ed1d0e26020e9e5059ff16804,,8480843.0,prizepicks,28.0,27.5,0.5,UNDER,32.0,LOSS,-1.0
2024-25,f3b11bf6918eaec55ff0c954ba1beafa,,8475852.0,prizepicks,26.5,27.5,-1.0,OVER,7.0,LOSS,-1.0
2024-25,f3e84e2691457fe95f0bd61309438b8c,,8478406.0,prizepicks,26.5,27.5,-1.0,OVER,27.0,WIN,1.0
2024-25,f58f948e9704be1dfee923ac6fb6a1d7,,8478470.0,prizepicks,24.0,23.5,0.5,UNDER,33.0,LOSS,-1.0
2024-25,f69742064e8bca89bdea8b97f849f6b9,,8475683.0,prizepicks,25.0,25.5,-0.5,OVER,26.0,WIN,1.0
2024-25,f8918f278f1f8c0a337f6c575925b271,,8477968.0,prizepicks,24.0,23.5,0.5,UNDER,23.0,WIN,1.0
2024-25,f8a60855603b6adee707bddb9ad8a2a5,,8476999.0,prizepicks,24.5,23.5,1.0,UNDER,48.0,LOSS,-1.0
2024-25,f8b670004daed735142e866025c730ea,,8480313.0,prizepicks,25.0,24.5,0.5,UNDER,29.0,LOSS,-1.0
2024-25,fb6ce82184e4240d915d75f4b7e93c3b,,8474596.0,prizepicks,22.5,23.5,-1.0,OVER,23.0,WIN,1.0
2024-25,fccd645a529bd94e0204ebbc3c6dcebf,,8479979.0,prizepicks,25.0,25.5,-0.5,OVER,27.0,WIN,1.0
2024-25,fce14efd6dafb43885d7433ddc1e642e,,8479979.0,prizepicks,25.0,24.5,0.5,UNDER,26.0,LOSS,-1.0
2024-25,fcfbff50fa3dbf044134ca5e5a8da1ec,,8479406.0,prizepicks,24.0,23.5,0.5,UNDER,28.0,LOSS,-1.0
2024-25,fd01a2201ebf5da48943806ea26a52b4,,8476883.0,prizepicks,25.0,25.5,-0.5,OVER,42.0,WIN,1.0
2024-25,fd079f663e0a5c41fed600f03644043f,,8478048.0,prizepicks,26.0,26.5,-0.5,OVER,25.0,LOSS,-1.0
2024-25,fd084c7b4cde9d46512660d1c00374e0,,8479312.0,prizepicks,26.0,26.5,-0.5,OVER,10.0,LOSS,-1.0
2024-25,fd5310b4fbb883ace6f3f210296b4489,,8480981.0,prizepicks,25.0,25.5,-0.5,OVER,21.0,LOSS,-1.0
2024-25,fd6647944f3419efd24c71522130d4f5,,8481611.0,prizepicks,22.0,21.5,0.5,UNDER,15.0,WIN,1.0
2024-25,fd90cd96f73166cccdc9573289aaba89,,8478435.0,prizepicks,25.5,24.5,1.0,UNDER,22.0,WIN,1.0
2024-25,fe1c2fa4903b8f99d355628443cff605,,8481611.0,prizepicks,23.5,22.5,1.0,UNDER,13.0,WIN,1.0
2024-25,fe36caff87c20d586ec3e4015a3c6e83,,8481611.0,prizepicks,23.5,24.5,-1.0,OVER,15.0,LOSS,-1.0
2024-25,fe482cdbabfec82468360b49d3a8e925,,8479979.0,prizepicks,26.0,26.5,-0.5,OVER,25.0,LOSS,-1.0
2024-25,fe9f599f531bf612ff8fe0387f5ff861,,8471734.0,prizepicks,23.0,22.5,0.5,UNDER,22.0,WIN,1.0
2024-25,fedfa2b85db342576050e02a1ae0e116,,8475683.0,prizepicks,21.0,20.5,0.5,UNDER,11.0,WIN,1.0
2024-25,ff28b4758e85204023c7afe74e4fb399,,8480045.0,prizepicks,27.5,27.0,0.5,UNDER,24.0,WIN,1.0
2025-26,,2025020822.0,8480947.0,prizepicks,25.0,24.5,0.5,UNDER,22.0,WIN,1.0
2025-26,,2025020830.0,8477424.0,prizepicks,23.5,24.5,-1.0,OVER,25.0,WIN,1.0
2025-26,,2025020846.0,8476434.0,prizepicks,23.5,24.5,-1.0,OVER,20.0,LOSS,-1.0
2025-26,,2025020848.0,8474593.0,prizepicks,22.5,23.5,-1.0,OVER,27.0,WIN,1.0
2025-26,,2025020867.0,8477424.0,prizepicks,24.5,25.5,-1.0,OVER,27.0,WIN,1.0
2025-26,,2025020867.0,8478009.0,prizepicks,23.5,24.5,-1.0,OVER,38.0,WIN,1.0
